t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz
1.11,0.0,0.3023935987973642,0.0,0.0,0.4983382357826557,0.0,0.0,-0.1292970428608789,0.0,0.0,-0.7404537991059116,0.0,0.0,9.497671653239976,0.0
1.12,0.0,0.3073703968552831,0.0,0.0,0.49700982748924977,0.0,0.0,-0.13622596911760088,0.0,0.0,-0.6452705624064118,0.0,0.0,9.534190725119956,0.0
1.1300000000000001,0.0,0.31233358026063957,0.0,0.0,0.49561689397796815,0.0,0.0,-0.14220171925679684,0.0,0.0,-0.549867166593922,0.0,0.0,9.541555199879962,0.0
1.1400000000000001,0.0,0.3172825514445321,0.0,0.0,0.4941689731217767,0.0,0.0,-0.14722356424476019,0.0,0.0,-0.4545396059184278,0.0,0.0,9.51887542175999,0.0
1.1500000000000001,0.0,0.3222168082035364,0.0,0.0,0.49267559513598314,0.0,0.0,-0.15129377947314065,0.0,0.0,-0.35959277118752236,0.0,0.0,9.465261734999977,0.0
1.16,0.0,0.3271359434714281,0.0,0.0,0.49114625208916474,0.0,0.0,-0.15441773372437345,0.0,0.0,-0.26534044976643995,0.0,0.0,9.379824483839961,0.0
1.17,0.0,0.3320396447815588,0.0,0.0,0.4895903665244365,0.0,0.0,-0.15660397813739943,0.0,0.0,-0.17210532557794955,0.0,0.0,9.261674012519933,0.0
1.18,0.0,0.3369276934110043,0.0,0.0,0.4880172591910401,0.0,0.0,-0.15786433517313753,0.0,0.0,-0.08021897910243567,0.0,0.0,9.109920665279962,0.0
1.19,0.0,0.3417999631975746,0.0,0.0,0.4864361158863194,0.0,0.0,-0.15821398758011299,0.0,0.0,0.009978112622075343,0.0,0.0,8.92367478635995,0.0
1.2,0.0,0.3466564190207998,0.0,0.0,0.4848559534079982,0.0,0.0,-0.15767156736000912,0.0,0.0,0.09813657599995622,0.0,0.0,8.702046719999966,0.0
1.21,0.0,0.3514971149379869,0.0,0.0,0.4832855846168274,0.0,0.0,-0.15625924473327876,0.0,0.0,0.18389814087806478,0.0,0.0,8.444146810439936,0.0
1.22,0.0,0.35632219196645776,0.0,0.0,0.4817335826095778,0.0,0.0,-0.15400281710463787,0.0,0.0,0.26689564054558274,0.0,0.0,8.149085401919969,0.0
1.23,0.0,0.36113187550306525,0.0,0.0,0.4802082440023518,0.0,0.0,-0.15093179802878723,0.0,0.0,0.3467530117340825,0.0,0.0,7.815972838679958,0.0
1.24,0.0,0.3659264723720994,0.0,0.0,0.478717551324267,0.0,0.0,-0.1470795061758101,0.0,0.0,0.42308529461757954,0.0,0.0,7.4439194649599365,0.0
1.25,0.0,0.3707063674926757,0.0,0.0,0.4772691345214814,0.0,0.0,-0.14248315429689073,0.0,0.0,0.4954986328124722,0.0,0.0,7.032035624999978,0.0
1.26,0.0,0.37547202015672054,0.0,0.0,0.47587023157153396,0.0,0.0,-0.13718393818981575,0.0,0.0,0.5635902733775586,0.0,0.0,6.579431663039976,0.0
1.27,0.0,0.3802239599086506,0.0,0.0,0.47452764820807497,0.0,0.0,-0.13122712566458844,0.0,0.0,0.6269485668140731,0.0,0.0,6.085217923319963,0.0
